ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent,ProductCategory_Laptops,ProductCategory_Smart Watches,ProductCategory_Smartphones,ProductCategory_Tablets,ProductBrand_HP,ProductBrand_Other Brands,ProductBrand_Samsung,ProductBrand_Sony,PriceRange_Low,PriceRange_Medium,PriceRange_High,PriceRange_Very High,Cluster
1717.384213013048,54,0,18,4,1,False,True,False,False,False,False,False,False,False,True,False,False,0
675.9532444299692,51,1,18,2,1,False,False,False,False,False,False,False,True,True,False,False,False,3
2342.0824609809974,31,1,9,4,1,True,False,False,False,True,False,False,False,False,False,True,False,1
2591.055088122812,28,1,6,5,1,False,False,False,False,True,False,False,False,False,False,False,True,1
1625.663016940052,66,0,1,5,1,True,False,False,False,True,False,False,False,False,True,False,False,1
2710.8001885503227,56,1,17,5,1,False,False,False,True,False,False,False,True,False,False,False,True,3
884.4494699979941,61,0,7,5,1,True,False,False,False,False,False,True,False,True,False,False,False,2
1989.2601238134573,66,0,12,4,1,False,False,False,True,True,False,False,False,False,False,True,False,1
346.8580626081181,35,1,9,5,1,False,False,False,False,False,False,False,False,False,False,False,False,0
1061.0852779613838,47,1,10,2,1,False,False,True,False,False,True,False,False,True,False,False,False,0
1718.692705223048,66,1,19,2,1,False,False,True,False,False,True,False,False,False,True,False,False,0
2315.205105037207,54,0,15,1,0,False,True,False,False,True,False,False,False,False,False,True,False,1
653.8666928184816,41,0,11,5,1,False,False,False,False,True,False,False,False,False,False,False,False,1
1026.6274703356326,46,1,3,3,1,False,False,True,False,False,False,False,False,True,False,False,False,0
498.1244242528389,69,1,5,5,1,False,False,False,False,False,False,False,False,False,False,False,False,0
2375.782773974655,23,1,13,4,1,False,True,False,False,False,False,False,True,False,False,False,True,3
2364.935603945368,68,0,14,4,1,False,True,False,False,True,False,False,False,False,False,True,False,1
2884.9847402930977,19,1,3,3,0,False,False,True,False,True,False,False,False,False,False,False,True,1
286.4636075452893,62,1,16,4,1,False,False,True,False,False,False,False,False,False,False,False,False,0
457.3663443717435,42,1,4,5,1,False,False,True,False,False,False,False,True,False,False,False,False,3
2280.977931704341,29,1,17,3,0,True,False,False,False,False,False,True,False,False,False,True,False,2
244.78962863347385,69,0,2,1,0,False,False,False,True,True,False,False,False,False,False,False,False,1
935.430768439774,55,1,5,1,1,False,False,True,False,False,False,False,True,True,False,False,False,3
1230.9921189940635,39,0,12,2,0,False,False,True,False,False,False,False,False,False,True,False,False,0
428.8672793931727,48,1,7,5,1,False,True,False,False,True,False,False,False,False,False,False,False,1
943.8676907009376,58,1,8,1,1,True,False,False,False,False,True,False,False,True,False,False,False,0
2044.4415256312348,46,0,16,5,1,False,False,True,False,False,False,False,False,False,False,True,False,1
1844.484001663505,48,1,19,5,1,False,True,False,False,False,False,False,True,False,False,True,False,3
2941.8607334381313,69,0,5,2,0,False,True,False,False,True,False,False,False,False,False,False,True,1
2973.00830570446,48,1,17,4,1,False,True,False,False,False,False,False,True,False,False,False,True,3
1639.1340198559171,44,0,17,4,1,True,False,False,False,True,False,False,False,False,True,False,False,1
1418.660158550833,51,0,13,1,0,False,False,False,False,False,False,False,False,False,True,False,False,0
1738.8773221438812,69,1,10,3,1,False,False,False,True,True,False,False,False,False,True,False,False,1
1719.0074071006388,27,1,2,2,0,False,True,False,False,False,False,True,False,False,True,False,False,2
2232.314237757672,26,1,17,2,0,False,False,False,True,False,False,True,False,False,False,True,False,2
557.4061149948661,59,1,1,3,1,True,False,False,False,True,False,False,False,False,False,False,False,1
213.90696753659404,62,1,17,4,1,False,True,False,False,False,False,False,False,False,False,False,False,0
762.3665618274358,53,0,13,4,1,False,False,False,True,True,False,False,False,True,False,False,False,1
650.3824469678873,66,1,10,4,1,False,False,False,True,False,False,False,False,False,False,False,False,0
474.6263407013825,39,1,3,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0
981.0533662194036,65,1,3,2,1,False,False,True,False,True,False,False,False,True,False,False,False,1
1478.0452054905,41,0,5,5,1,False,False,False,False,False,False,True,False,False,True,False,False,2
2082.4866485148077,60,0,13,5,1,False,False,False,False,False,False,True,False,False,False,True,False,2
577.122535951077,42,0,17,1,0,True,False,False,False,False,True,False,False,False,False,False,False,0
1526.195512369991,33,1,13,4,1,False,True,False,False,False,True,False,False,False,True,False,False,0
2934.213659840253,48,1,14,5,1,False,False,False,True,False,False,True,False,False,False,False,True,2
1048.2234001907864,47,1,12,5,1,True,False,False,False,False,False,False,False,True,False,False,False,0
2909.39655350077,37,1,3,1,1,False,True,False,False,False,False,True,False,False,False,False,True,2
1503.3843103455783,23,0,2,3,0,True,False,False,False,False,False,False,False,False,True,False,False,0
2267.288906289418,65,0,15,4,1,False,False,False,True,False,False,True,False,False,False,True,False,2
1784.8563169101312,27,0,17,3,0,False,False,False,True,True,False,False,False,False,True,False,False,1
1998.192812331885,61,1,11,2,1,False,False,True,False,False,True,False,False,False,False,True,False,0
630.252522707464,63,1,14,1,1,False,False,False,False,True,False,False,False,False,False,False,False,1
1732.2118069204046,69,1,18,4,1,False,False,False,False,False,False,False,True,False,True,False,False,3
1840.4324449935195,22,0,17,2,0,True,False,False,False,False,False,False,False,False,False,True,False,1
2720.8853137642136,47,0,10,4,1,False,False,False,True,False,True,False,False,False,False,False,True,0
2902.789966562213,23,1,11,3,0,True,False,False,False,False,False,False,True,False,False,False,True,3
2248.2874558828357,28,1,18,2,0,False,False,False,True,False,False,False,True,False,False,True,False,3
2518.056339873116,28,0,15,5,0,False,False,False,False,True,False,False,False,False,False,False,True,1
206.37840244735605,53,0,5,2,0,False,False,False,False,False,False,False,False,False,False,False,False,0
1311.3666113904494,58,1,9,2,1,True,False,False,False,True,False,False,False,False,True,False,False,1
2204.844679141923,59,1,19,5,1,True,False,False,False,False,False,False,False,False,False,True,False,1
2363.7320020768516,60,0,9,1,0,False,False,False,False,True,False,False,False,False,False,True,False,1
2684.2768349049866,59,0,15,5,1,False,False,False,True,False,False,False,True,False,False,False,True,3
590.0625335963323,58,1,5,4,1,False,False,False,False,True,False,False,False,False,False,False,False,1
2027.2951093183417,30,1,8,1,0,True,False,False,False,False,False,False,True,False,False,True,False,3
2296.458001898072,30,0,4,2,0,False,False,True,False,False,False,True,False,False,False,True,False,2
2078.3721766487097,67,0,12,2,0,False,True,False,False,False,False,True,False,False,False,True,False,2
1458.832536181072,50,0,19,3,0,False,False,False,False,False,True,False,False,False,True,False,False,0
334.1333336887011,25,1,13,3,0,False,False,True,False,False,True,False,False,False,False,False,False,0
642.1434902956005,35,1,3,2,1,True,False,False,False,True,False,False,False,False,False,False,False,1
2359.1840443879587,57,0,7,2,0,False,False,True,False,False,False,False,True,False,False,True,False,3
558.1941195995589,19,0,7,2,0,True,False,False,False,False,False,True,False,False,False,False,False,2
846.0033934659741,37,0,16,5,1,True,False,False,False,False,False,False,True,True,False,False,False,3
1199.8021986939643,51,0,16,3,0,False,False,False,True,False,False,False,False,True,False,False,False,0
2580.4331802622746,45,0,8,1,0,False,True,False,False,False,False,True,False,False,False,False,True,2
2398.28478470582,50,0,18,5,1,False,False,True,False,False,False,False,False,False,False,False,True,1
1474.440131365806,54,1,15,2,1,False,False,True,False,False,False,True,False,False,True,False,False,2
2538.286841632906,37,1,9,5,1,False,False,False,False,True,False,False,False,False,False,False,True,1
2680.5739000165527,32,0,4,4,1,False,False,False,True,False,False,False,True,False,False,False,True,3
511.78378879305177,53,0,11,4,1,False,False,False,False,False,True,False,False,False,False,False,False,0
2455.0019391487176,56,1,14,1,1,False,False,False,False,True,False,False,False,False,False,False,True,1
207.4280025233562,43,1,15,1,1,True,False,False,False,False,False,True,False,False,False,False,False,2
2389.6283812220345,67,1,18,5,1,True,False,False,False,False,True,False,False,False,False,False,True,0
139.2426516827611,22,1,6,1,0,False,False,False,False,True,False,False,False,False,False,False,False,1
666.443349413022,24,0,9,4,0,False,True,False,False,False,False,False,False,False,False,False,False,0
1421.2442375381615,19,1,8,3,0,False,False,False,True,False,False,True,False,False,True,False,False,2
972.1142411832584,53,0,16,4,1,True,False,False,False,False,False,False,True,True,False,False,False,3
2093.980992606216,68,0,2,4,1,False,True,False,False,False,True,False,False,False,False,True,False,0
1561.7577655522184,62,1,12,1,1,True,False,False,False,True,False,False,False,False,True,False,False,1
2846.3460174899674,49,0,1,2,0,False,False,True,False,False,False,True,False,False,False,False,True,2
1861.2050076508897,26,1,9,3,0,False,True,False,False,False,False,False,True,False,False,True,False,3
1640.2813278165129,50,1,14,3,1,True,False,False,False,False,False,False,False,False,True,False,False,0
1607.7116769531478,27,1,4,5,1,True,False,False,False,False,False,True,False,False,True,False,False,2
1329.2215245934442,48,0,6,5,1,False,True,False,False,False,False,True,False,False,True,False,False,2
2302.846379124652,52,0,9,1,0,True,False,False,False,False,True,False,False,False,False,True,False,0
160.01198994749953,40,0,3,2,0,False,False,False,True,False,False,True,False,False,False,False,False,2
1382.51711804159,66,1,4,3,1,False,False,False,False,False,False,True,False,False,True,False,False,2
1389.409395339989,18,1,5,2,0,True,False,False,False,False,False,True,False,False,True,False,False,2
752.1220163823995,42,0,8,5,1,False,False,False,False,False,False,False,True,True,False,False,False,3
560.6169057176139,32,0,14,1,0,False,False,False,False,False,False,False,False,False,False,False,False,0
2331.7465670847764,47,1,16,4,1,False,True,False,False,True,False,False,False,False,False,True,False,1
898.8403112039542,20,0,3,4,0,False,False,False,True,True,False,False,False,True,False,False,False,1
749.4154713861794,65,1,16,5,1,False,False,True,False,False,False,False,True,True,False,False,False,3
2959.8481989671973,30,1,18,4,1,False,True,False,False,False,False,False,True,False,False,False,True,3
2536.4933607306857,22,1,3,5,1,False,False,False,False,False,False,False,False,False,False,False,True,1
2439.261213829241,18,1,17,2,0,False,False,False,False,False,False,False,False,False,False,False,True,1
728.7651372840414,22,0,13,1,0,False,True,False,False,False,False,True,False,True,False,False,False,2
698.9677501920631,57,1,14,1,1,False,False,False,False,True,False,False,False,True,False,False,False,1
482.80175151904234,20,1,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,0
1729.1711955839237,38,1,6,2,1,True,False,False,False,True,False,False,False,False,True,False,False,1
1955.2677413364183,29,0,16,2,0,False,True,False,False,False,True,False,False,False,False,True,False,0
1839.6661753022752,55,1,13,5,1,False,True,False,False,True,False,False,False,False,False,True,False,1
1848.2514990240152,34,0,9,5,1,False,False,False,True,False,False,True,False,False,False,True,False,2
531.2597211850635,48,1,3,2,1,False,False,False,False,False,False,True,False,False,False,False,False,2
1740.4874017878865,50,0,18,5,1,False,False,False,True,False,False,False,True,False,True,False,False,3
2057.759741944461,44,0,17,4,1,False,False,False,True,False,False,True,False,False,False,True,False,2
2694.060701157337,24,0,6,5,0,False,False,True,False,True,False,False,False,False,False,False,True,1
885.1541455701376,25,1,15,2,0,True,False,False,False,False,False,False,False,True,False,False,False,0
972.001427576402,58,0,12,5,1,False,False,False,False,False,False,False,False,True,False,False,False,0
1455.2628088454687,63,0,12,4,1,False,False,False,True,False,True,False,False,False,True,False,False,0
359.3576034134385,41,1,5,5,1,True,False,False,False,False,True,False,False,False,False,False,False,0
179.5005309638695,66,0,3,4,1,False,False,True,False,False,False,False,True,False,False,False,False,3
2326.3143094384504,55,0,6,5,1,False,False,True,False,False,True,False,False,False,False,True,False,0
502.323945596159,32,0,6,1,0,True,False,False,False,False,False,True,False,False,False,False,False,2
110.27986411776718,33,1,5,1,1,True,False,False,False,False,False,False,True,False,False,False,False,3
710.4048141215488,62,1,12,2,1,False,False,True,False,False,True,False,False,True,False,False,False,0
639.2838709594213,30,0,10,3,0,False,False,False,True,True,False,False,False,False,False,False,False,1
2203.4081630165983,27,1,7,4,1,False,False,False,True,False,False,True,False,False,False,True,False,2
176.74747190002802,58,1,1,4,1,False,True,False,False,False,False,True,False,False,False,False,False,2
580.3984890873858,32,1,5,3,1,False,True,False,False,False,False,False,True,False,False,False,False,3
2665.7377910789564,18,1,11,4,1,False,False,False,True,False,False,False,False,False,False,False,True,1
2643.2761157909536,68,1,14,2,1,False,False,True,False,False,False,False,False,False,False,False,True,1
2912.715797875309,68,1,18,4,1,False,False,False,True,False,True,False,False,False,False,False,True,0
2928.1529997818657,42,1,3,5,1,False,False,True,False,False,False,False,False,False,False,False,True,1
2429.612308451202,36,0,2,5,1,True,False,False,False,False,True,False,False,False,False,False,True,0
1170.328330843927,59,1,10,3,1,False,True,False,False,True,False,False,False,True,False,False,False,1
629.1979339206522,30,0,10,5,0,False,False,False,False,False,True,False,False,False,False,False,False,0
586.2080576742529,62,0,6,2,0,False,False,False,False,False,False,False,False,False,False,False,False,0
212.4708192266324,26,0,12,4,0,False,False,True,False,False,False,False,False,False,False,False,False,0
871.6422299480043,44,0,1,3,0,False,False,True,False,False,False,False,True,True,False,False,False,3
2080.64678076346,28,1,8,1,0,True,False,False,False,False,False,True,False,False,False,True,False,2
2845.2441991103374,38,0,5,5,1,False,True,False,False,False,True,False,False,False,False,False,True,0
317.93058056559727,37,0,16,5,1,False,False,False,False,False,False,False,True,False,False,False,False,3
987.7486682951176,48,0,15,1,0,False,False,False,True,False,False,False,True,True,False,False,False,3
2933.940939131546,56,1,9,3,1,False,True,False,False,False,True,False,False,False,False,False,True,0
2114.1716356300517,45,1,9,4,1,False,True,False,False,True,False,False,False,False,False,True,False,1
832.7405652610566,58,1,12,2,1,False,False,False,False,False,False,True,False,True,False,False,False,2
1537.7012502195869,49,1,16,3,1,False,True,False,False,False,False,True,False,False,True,False,False,2
2754.070360195159,18,0,16,1,0,False,False,False,False,True,False,False,False,False,False,False,True,1
2944.3497190773073,64,1,5,4,1,True,False,False,False,False,False,True,False,False,False,False,True,2
1258.3656090062182,67,1,11,2,1,False,False,False,False,False,False,False,False,False,True,False,False,0
2954.4560880920153,42,0,3,4,1,False,False,False,False,False,False,False,True,False,False,False,True,3
2672.726326958191,46,0,11,1,0,False,False,False,True,False,False,False,True,False,False,False,True,3
1327.1761766006748,32,1,7,3,1,False,True,False,False,False,False,False,True,False,True,False,False,3
2644.5010965229153,63,1,13,4,1,False,False,True,False,False,True,False,False,False,False,False,True,0
2164.8217850424835,66,0,10,4,1,False,False,True,False,False,False,True,False,False,False,True,False,2
2286.6580409923854,22,0,8,2,0,False,False,False,False,False,False,False,False,False,False,True,False,1
2163.4482026202622,32,1,15,5,1,False,False,False,True,False,True,False,False,False,False,True,False,0
579.4546464243028,65,0,7,4,1,False,False,False,True,False,False,False,False,False,False,False,False,0
2226.449371814799,26,0,18,2,0,False,False,False,False,False,False,False,True,False,False,True,False,3
164.28491065316658,36,0,14,5,1,False,False,False,False,False,True,False,False,False,False,False,False,0
635.7597303643021,36,1,4,5,1,False,False,False,True,False,True,False,False,False,False,False,False,0
1076.352944191768,53,0,5,3,0,False,True,False,False,False,False,True,False,True,False,False,False,2
2201.0610364051254,43,1,4,3,1,False,False,False,True,False,False,False,True,False,False,True,False,3
1769.973661430872,22,1,10,5,1,False,False,False,False,False,False,True,False,False,True,False,False,2
2891.1521367715764,26,0,11,1,0,False,False,False,False,False,False,False,False,False,False,False,True,1
1401.5989182680555,23,1,9,2,0,True,False,False,False,False,False,True,False,False,True,False,False,2
2870.3513768682305,46,0,1,4,1,False,False,False,True,True,False,False,False,False,False,False,True,1
341.78388664687236,35,0,2,1,0,False,False,False,True,False,True,False,False,False,False,False,False,0
577.8695091563992,30,0,3,3,0,False,True,False,False,False,False,True,False,False,False,False,False,2
733.8069600847341,40,0,6,5,1,False,False,False,False,False,False,False,True,True,False,False,False,3
2809.880958945502,33,0,1,4,1,False,True,False,False,False,False,False,True,False,False,False,True,3
1535.0984159491247,51,1,14,3,1,False,True,False,False,False,True,False,False,False,True,False,False,0
1093.8130082689972,60,0,16,3,0,False,False,False,True,False,True,False,False,True,False,False,False,0
531.4775157693953,41,1,9,5,1,False,True,False,False,False,False,False,False,False,False,False,False,0
1384.9228940313974,62,1,1,4,1,False,False,True,False,True,False,False,False,False,True,False,False,1
2633.036887605668,41,0,18,4,1,False,False,False,False,True,False,False,False,False,False,False,True,1
454.0208510252736,25,0,5,5,0,True,False,False,False,False,False,True,False,False,False,False,False,2
1719.4252239490158,52,0,5,5,1,True,False,False,False,False,False,False,True,False,True,False,False,3
2284.318950930748,32,0,19,4,1,True,False,False,False,False,False,False,True,False,False,True,False,3
1479.278777430727,30,1,10,2,0,False,True,False,False,True,False,False,False,False,True,False,False,1
2587.227166053436,31,0,19,4,1,False,False,False,False,False,False,True,False,False,False,False,True,2
1127.5707205054398,41,1,15,1,1,True,False,False,False,False,False,False,False,True,False,False,False,0
2344.666863484998,64,1,1,1,1,False,False,False,True,False,False,False,False,False,False,True,False,1
556.2226526323275,39,1,12,1,1,False,False,False,True,False,False,False,True,False,False,False,False,3
323.3957707352719,52,1,3,3,1,False,True,False,False,True,False,False,False,False,False,False,False,1
515.8590668384375,26,0,12,5,0,True,False,False,False,False,True,False,False,False,False,False,False,0
437.08699216626087,65,1,2,1,1,False,False,True,False,False,False,False,False,False,False,False,False,0
2171.236198453002,54,0,10,3,0,False,False,True,False,False,False,True,False,False,False,True,False,2
1091.439452809592,25,0,15,5,0,False,False,False,True,False,False,True,False,True,False,False,False,2
734.363232323557,56,1,4,4,1,False,False,True,False,False,False,False,False,True,False,False,False,0
1736.803304810335,48,0,9,1,0,False,False,False,False,False,True,False,False,False,True,False,False,0
620.7448653029865,28,0,8,5,0,False,False,True,False,False,False,False,False,False,False,False,False,0
2028.5582430468205,67,0,9,3,0,False,True,False,False,False,False,False,False,False,False,True,False,1
1471.250691784672,65,1,15,3,1,False,False,False,False,False,False,True,False,False,True,False,False,2
1094.5365051026838,44,0,19,2,0,True,False,False,False,True,False,False,False,True,False,False,False,1
2384.2918394307117,21,0,1,2,0,False,False,False,False,False,False,True,False,False,False,False,True,2
1000.5749747733132,55,1,1,1,1,False,False,True,False,True,False,False,False,True,False,False,False,1
1635.6038008505216,27,0,4,5,0,True,False,False,False,False,False,False,False,False,True,False,False,0
226.80119949887256,39,0,7,4,1,False,True,False,False,False,True,False,False,False,False,False,False,0
797.4873951815101,59,1,2,3,1,False,False,False,True,True,False,False,False,True,False,False,False,1
1020.7254041848116,60,0,17,4,1,False,False,True,False,False,False,False,True,True,False,False,False,3
1715.6857199234053,44,0,1,3,0,False,False,True,False,True,False,False,False,False,True,False,False,1
1242.4555603130384,55,1,6,5,1,True,False,False,False,False,False,True,False,False,True,False,False,2
719.3470369446319,19,0,7,3,0,False,True,False,False,False,False,True,False,True,False,False,False,2
2925.4238291383303,21,1,7,4,1,False,False,False,False,False,False,False,True,False,False,False,True,3
1011.1420800546886,30,1,12,3,0,False,False,True,False,False,False,True,False,True,False,False,False,2
2680.9812970288217,56,0,10,1,0,False,False,True,False,False,False,True,False,False,False,False,True,2
2782.2190558827933,69,0,10,2,0,False,False,True,False,False,False,False,False,False,False,False,True,1
837.2300980061501,46,1,4,2,1,False,False,False,False,False,True,False,False,True,False,False,False,0
1404.1629594318758,66,0,5,3,0,False,False,False,True,False,True,False,False,False,True,False,False,0
2410.6694201053565,69,1,15,4,1,False,True,False,False,False,False,False,False,False,False,False,True,1
2981.197659838742,22,0,17,2,0,True,False,False,False,False,False,True,False,False,False,False,True,2
2452.1750705047143,67,1,13,1,1,False,False,False,True,False,False,False,False,False,False,False,True,1
2398.16986345564,39,0,19,2,0,False,False,True,False,False,False,False,False,False,False,False,True,1
1588.693467609931,52,0,5,2,0,False,False,True,False,False,False,False,True,False,True,False,False,3
846.7997081075882,27,1,11,3,0,False,False,False,True,False,False,False,False,True,False,False,False,0
1295.733325676439,21,0,16,5,0,True,False,False,False,False,False,False,False,False,True,False,False,0
2131.963240727431,64,0,17,5,1,False,False,False,False,False,False,True,False,False,False,True,False,2
1251.6499058755714,46,0,11,4,1,False,True,False,False,False,False,False,False,False,True,False,False,0
2733.2737581598326,34,1,12,5,1,False,False,False,False,False,True,False,False,False,False,False,True,0
2643.8550986190385,32,0,19,2,0,False,False,True,False,False,False,False,True,False,False,False,True,3
1449.1795957356278,22,0,6,5,0,True,False,False,False,False,False,False,False,False,True,False,False,0
797.0795100425757,59,0,15,2,0,False,False,True,False,False,True,False,False,True,False,False,False,0
1444.0122298830534,56,0,5,3,0,False,False,False,True,False,False,False,False,False,True,False,False,0
1415.001693911081,59,1,8,1,1,True,False,False,False,False,False,False,True,False,True,False,False,3
1819.690754537209,34,0,17,1,0,True,False,False,False,False,False,True,False,False,False,True,False,2
694.5149591215014,55,1,14,2,1,False,False,False,False,True,False,False,False,True,False,False,False,1
957.2925567070772,40,0,6,1,0,False,True,False,False,True,False,False,False,True,False,False,False,1
387.09181920829747,43,0,7,3,0,False,False,False,True,False,False,False,False,False,False,False,False,0
1501.2778356947406,33,1,4,2,1,False,False,False,True,False,False,False,False,False,True,False,False,0
683.9038107925371,30,0,12,1,0,False,False,True,False,False,False,True,False,True,False,False,False,2
2931.0834021741525,21,0,13,5,0,False,False,True,False,True,False,False,False,False,False,False,True,1
570.317658656539,41,0,16,4,1,False,False,False,False,False,False,True,False,False,False,False,False,2
2865.4370226224423,52,1,12,5,1,True,False,False,False,False,False,True,False,False,False,False,True,2
2854.3091903365616,66,0,5,4,1,False,False,False,True,False,False,False,True,False,False,False,True,3
1482.326099044872,42,1,4,3,1,False,False,False,True,True,False,False,False,False,True,False,False,1
2722.7276960337285,34,1,17,3,1,False,True,False,False,False,True,False,False,False,False,False,True,0
1235.1856963071812,53,0,10,5,1,True,False,False,False,False,False,True,False,False,True,False,False,2
2270.399226223405,53,0,15,2,0,False,False,False,True,False,True,False,False,False,False,True,False,0
2499.5062200601387,63,0,4,2,0,False,True,False,False,False,False,False,False,False,False,False,True,1
2090.3624492690296,43,0,6,5,1,False,False,True,False,False,True,False,False,False,False,True,False,0
1840.5227369422612,65,0,4,3,0,False,True,False,False,False,False,False,True,False,False,True,False,3
2561.613554745391,65,1,12,2,1,True,False,False,False,False,False,False,True,False,False,False,True,3
1975.3079661449,45,0,13,2,0,False,False,True,False,False,False,True,False,False,False,True,False,2
1191.6200341683486,55,0,18,3,0,False,False,False,False,True,False,False,False,True,False,False,False,1
1432.6837877124797,31,0,5,1,0,True,False,False,False,True,False,False,False,False,True,False,False,1
1426.383292651398,67,0,18,3,0,False,False,True,False,False,False,False,True,False,True,False,False,3
125.13174074205396,62,1,6,3,1,False,False,False,False,False,False,True,False,False,False,False,False,2
1549.946977960848,51,0,17,1,0,True,False,False,False,False,True,False,False,False,True,False,False,0
2862.362635299917,24,1,18,3,0,True,False,False,False,True,False,False,False,False,False,False,True,1
2682.9674184446585,55,1,5,3,1,True,False,False,False,False,False,True,False,False,False,False,True,2
392.6561986531459,69,0,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,2
466.8828583434725,26,0,9,4,0,False,False,True,False,False,False,False,False,False,False,False,False,0
2281.752827250174,52,1,2,5,1,False,False,False,True,False,False,True,False,False,False,True,False,2
802.994542592872,39,0,3,3,0,False,False,False,True,True,False,False,False,True,False,False,False,1
1205.6888085135715,28,1,4,1,0,False,True,False,False,False,False,True,False,True,False,False,False,2
1843.2395958406985,42,0,11,3,0,False,False,False,True,False,False,True,False,False,False,True,False,2
2240.493037673051,64,1,12,3,1,False,False,True,False,False,False,True,False,False,False,True,False,2
512.2484656367743,18,0,5,2,0,False,False,True,False,False,False,True,False,False,False,False,False,2
1927.1055634926656,44,0,19,3,0,False,False,False,False,False,False,False,False,False,False,True,False,1
299.3678881099472,51,1,5,5,1,False,False,True,False,False,False,False,False,False,False,False,False,0
2528.7240351945884,36,1,4,3,1,False,False,True,False,False,True,False,False,False,False,False,True,0
428.6653499133401,64,0,11,3,0,False,False,False,False,True,False,False,False,False,False,False,False,1
2860.794022954298,58,0,12,3,0,False,False,False,False,False,False,False,False,False,False,False,True,1
792.9396003509861,26,1,6,5,1,False,False,False,True,True,False,False,False,True,False,False,False,1
2148.634933448697,32,0,2,1,0,False,False,False,False,False,False,True,False,False,False,True,False,2
899.4283654118261,56,1,5,3,1,False,False,True,False,True,False,False,False,True,False,False,False,1
2769.49105733623,39,1,18,2,1,True,False,False,False,False,False,False,True,False,False,False,True,3
176.95856740060395,53,1,14,1,1,False,False,False,False,False,False,True,False,False,False,False,False,2
2889.720016803457,37,0,9,3,0,False,False,True,False,True,False,False,False,False,False,False,True,1
2048.0255175186276,45,0,18,2,0,False,False,True,False,True,False,False,False,False,False,True,False,1
2163.9246327168694,40,0,18,5,1,False,False,False,False,False,False,False,False,False,False,True,False,1
2283.4083459786607,54,1,18,4,1,False,False,False,True,False,False,False,False,False,False,True,False,1
1636.7352440429977,36,1,13,4,1,False,False,False,True,False,False,True,False,False,True,False,False,2
980.2040113470948,22,1,11,2,0,False,True,False,False,False,False,True,False,True,False,False,False,2
2812.9501222609474,55,0,14,1,0,False,False,True,False,False,False,True,False,False,False,False,True,2
1452.6092072110555,32,0,13,1,0,True,False,False,False,False,False,False,True,False,True,False,False,3
2995.1840716402457,27,0,10,5,0,False,True,False,False,False,False,False,False,False,False,False,True,1
801.6943726218501,66,1,12,3,1,False,False,True,False,False,True,False,False,True,False,False,False,0
1232.6756515159786,44,1,17,4,1,False,False,False,False,False,True,False,False,False,True,False,False,0
2603.9436622001663,68,0,1,2,0,True,False,False,False,False,False,False,False,False,False,False,True,1
2308.452315260574,48,1,5,5,1,True,False,False,False,False,False,False,False,False,False,True,False,1
2620.664800595862,25,0,13,3,0,True,False,False,False,False,False,False,True,False,False,False,True,3
1358.5104565151623,64,0,6,1,0,False,False,False,False,False,True,False,False,False,True,False,False,0
1512.1892546345814,44,0,14,3,0,False,False,True,False,False,False,False,False,False,True,False,False,0
556.901297722497,21,0,6,5,0,False,False,False,True,False,False,True,False,False,False,False,False,2
666.1665853849148,58,1,19,3,1,False,True,False,False,False,False,True,False,False,False,False,False,2
1270.2163951925131,19,1,10,3,0,True,False,False,False,False,False,True,False,False,True,False,False,2
1470.652921758509,27,1,18,4,1,False,True,False,False,False,False,True,False,False,True,False,False,2
460.9567536774574,43,0,5,4,1,False,False,False,False,False,True,False,False,False,False,False,False,0
2424.6161804982344,39,0,8,2,0,False,False,False,False,True,False,False,False,False,False,False,True,1
1517.3883217303814,21,1,15,2,0,False,False,True,False,True,False,False,False,False,True,False,False,1
2662.412319983414,44,1,15,3,1,True,False,False,False,False,False,True,False,False,False,False,True,2
165.61379311235754,21,0,5,1,0,False,False,True,False,False,False,False,False,False,False,False,False,0
1187.0079559935364,45,1,9,4,1,False,True,False,False,True,False,False,False,True,False,False,False,1
186.4137637565818,22,0,17,5,0,False,False,True,False,True,False,False,False,False,False,False,False,1
2346.5524989134055,60,1,6,3,1,False,False,False,True,True,False,False,False,False,False,True,False,1
2178.3208632682076,21,1,8,4,1,False,False,True,False,False,True,False,False,False,False,True,False,0
247.4030439786393,23,1,3,3,0,False,False,False,False,False,False,False,False,False,False,False,False,0
1882.5610679868648,25,0,13,3,0,True,False,False,False,True,False,False,False,False,False,True,False,1
2174.538958157037,18,0,8,5,0,False,True,False,False,False,False,True,False,False,False,True,False,2
1466.5903607532412,46,1,14,5,1,True,False,False,False,False,False,True,False,False,True,False,False,2
2044.3219631878324,53,1,8,5,1,True,False,False,False,False,False,False,False,False,False,True,False,1
999.095790700928,59,0,16,2,0,False,False,True,False,True,False,False,False,True,False,False,False,1
1875.2897703831864,69,0,16,3,0,False,False,False,False,False,False,False,False,False,False,True,False,1
2618.942600413101,22,1,9,5,1,False,False,False,False,False,True,False,False,False,False,False,True,0
180.77730808896496,28,1,1,3,0,False,True,False,False,False,True,False,False,False,False,False,False,0
602.2209044953497,58,0,14,5,1,False,False,False,False,False,True,False,False,False,False,False,False,0
1414.7892861352316,40,0,19,4,1,False,False,True,False,False,True,False,False,False,True,False,False,0
